e_s,p_x_0,p_y_0,p_z_0,t_0,t,u,v_x_0,v_y_0,v_z_0,w_x,w_y,p_x [O],p_y [O],p_z [O]
lx,m,m,m,s,s,K,m/s,m/s,m/s,m/s,m/s,m,m,m
2181,-6.1,2.7,1.4,2169.59,2171.00,19.7,9.5,0.6,7.7,-7.4,8.8,1.3,6.5,1.5
2181,-6.1,2.7,1.4,2169.59,2171.10,19.7,9.5,0.6,7.7,-7.4,8.8,1.5,6.9,0.9
2181,-6.1,2.7,1.4,2169.59,2171.20,19.7,9.5,0.6,7.7,-7.4,8.8,1.6,7.4,0.2
HIT,69
2192,-13.2,6.3,0.8,2184.14,2184.20,19.7,13.5,-3.4,10.6,-8.5,8.7,-12.5,6.2,1.4
2192,-13.2,6.3,0.8,2184.14,2184.30,19.7,13.5,-3.4,10.6,-8.5,8.7,-11.2,5.9,2.3
2192,-13.2,6.3,0.8,2184.14,2184.40,19.7,13.5,-3.4,10.6,-8.5,8.7,-10.1,5.6,3.1
2192,-13.2,6.3,0.8,2184.14,2184.50,19.7,13.5,-3.4,10.6,-8.5,8.7,-9.0,5.5,3.7
2192,-13.2,6.3,0.8,2184.14,2184.60,19.7,13.5,-3.4,10.6,-8.5,8.7,-8.0,5.3,4.2
2192,-13.2,6.3,0.8,2184.14,2184.70,19.7,13.5,-3.4,10.6,-8.5,8.7,-7.1,5.2,4.6
2192,-13.2,6.3,0.8,2184.14,2184.80,19.7,13.5,-3.4,10.6,-8.5,8.7,-6.3,5.2,4.9
2192,-13.2,6.3,0.8,2184.14,2184.90,19.7,13.5,-3.4,10.6,-8.5,8.7,-5.5,5.2,5.1
2192,-13.2,6.3,0.8,2184.14,2185.00,19.7,13.5,-3.4,10.6,-8.5,8.7,-4.8,5.2,5.2
2192,-13.2,6.3,0.8,2184.14,2185.10,19.7,13.5,-3.4,10.6,-8.5,8.7,-4.2,5.2,5.1
2192,-13.2,6.3,0.8,2184.14,2185.20,19.7,13.5,-3.4,10.6,-8.5,8.7,-3.6,5.3,5.0
2192,-13.2,6.3,0.8,2184.14,2185.30,19.7,13.5,-3.4,10.6,-8.5,8.7,-3.1,5.5,4.8
2192,-13.2,6.3,0.8,2184.14,2185.40,19.7,13.5,-3.4,10.6,-8.5,8.7,-2.7,5.6,4.5
2192,-13.2,6.3,0.8,2184.14,2185.50,19.7,13.5,-3.4,10.6,-8.5,8.7,-2.3,5.8,4.1
2192,-13.2,6.3,0.8,2184.14,2185.60,19.7,13.5,-3.4,10.6,-8.5,8.7,-1.9,6.0,3.7
2192,-13.2,6.3,0.8,2184.14,2185.70,19.7,13.5,-3.4,10.6,-8.5,8.7,-1.6,6.3,3.1
2192,-13.2,6.3,0.8,2184.14,2185.80,19.7,13.5,-3.4,10.6,-8.5,8.7,-1.4,6.6,2.5
2192,-13.2,6.3,0.8,2184.14,2185.90,19.7,13.5,-3.4,10.6,-8.5,8.7,-1.2,6.9,1.9
2192,-13.2,6.3,0.8,2184.14,2186.00,19.7,13.5,-3.4,10.6,-8.5,8.7,-1.1,7.2,1.1
2192,-13.2,6.3,0.8,2184.14,2186.10,19.7,13.5,-3.4,10.6,-8.5,8.7,-1.0,7.5,0.3
HIT,70
2213,-7.2,-0.5,1.1,2227.38,2227.40,19.7,10.1,0.2,7.0,-7.9,7.5,-7.0,-0.5,1.2
2213,-7.2,-0.5,1.1,2227.38,2227.50,19.7,10.1,0.2,7.0,-7.9,7.5,-6.0,-0.5,1.8
2213,-7.2,-0.5,1.1,2227.38,2227.60,19.7,10.1,0.2,7.0,-7.9,7.5,-5.1,-0.4,2.3
2213,-7.2,-0.5,1.1,2227.38,2227.70,19.7,10.1,0.2,7.0,-7.9,7.5,-4.3,-0.3,2.7
2213,-7.2,-0.5,1.1,2227.38,2227.80,19.7,10.1,0.2,7.0,-7.9,7.5,-3.6,-0.2,2.9
2213,-7.2,-0.5,1.1,2227.38,2227.90,19.7,10.1,0.2,7.0,-7.9,7.5,-2.9,0.0,3.1
2213,-7.2,-0.5,1.1,2227.38,2228.00,19.7,10.1,0.2,7.0,-7.9,7.5,-2.3,0.2,3.2
2213,-7.2,-0.5,1.1,2227.38,2228.10,19.7,10.1,0.2,7.0,-7.9,7.5,-1.8,0.4,3.1
2213,-7.2,-0.5,1.1,2227.38,2228.20,19.7,10.1,0.2,7.0,-7.9,7.5,-1.3,0.6,3.0
2213,-7.2,-0.5,1.1,2227.38,2228.30,19.7,10.1,0.2,7.0,-7.9,7.5,-0.9,0.9,2.7
2213,-7.2,-0.5,1.1,2227.38,2228.40,19.7,10.1,0.2,7.0,-7.9,7.5,-0.5,1.2,2.4
2213,-7.2,-0.5,1.1,2227.38,2228.50,19.7,10.1,0.2,7.0,-7.9,7.5,-0.2,1.5,2.0
2213,-7.2,-0.5,1.1,2227.38,2228.60,19.7,10.1,0.2,7.0,-7.9,7.5,0.1,1.8,1.6
2213,-7.2,-0.5,1.1,2227.38,2228.70,19.7,10.1,0.2,7.0,-7.9,7.5,0.3,2.1,1.0
2213,-7.2,-0.5,1.1,2227.38,2228.80,19.7,10.1,0.2,7.0,-7.9,7.5,0.5,2.5,0.4
HIT,71
2199,-8.4,-3.7,1.2,2250.98,2251.00,19.7,13.6,2.0,16.1,-7.5,6.5,-8.1,-3.7,1.4
2199,-8.4,-3.7,1.2,2250.98,2251.10,19.7,13.6,2.0,16.1,-7.5,6.5,-6.8,-3.5,2.9
2199,-8.4,-3.7,1.2,2250.98,2251.20,19.7,13.6,2.0,16.1,-7.5,6.5,-5.6,-3.3,4.3
2199,-8.4,-3.7,1.2,2250.98,2251.30,19.7,13.6,2.0,16.1,-7.5,6.5,-4.4,-3.0,5.5
2199,-8.4,-3.7,1.2,2250.98,2251.40,19.7,13.6,2.0,16.1,-7.5,6.5,-3.4,-2.7,6.5
2199,-8.4,-3.7,1.2,2250.98,2251.50,19.7,13.6,2.0,16.1,-7.5,6.5,-2.4,-2.5,7.5
2199,-8.4,-3.7,1.2,2250.98,2251.60,19.7,13.6,2.0,16.1,-7.5,6.5,-1.4,-2.2,8.2
2199,-8.4,-3.7,1.2,2250.98,2251.70,19.7,13.6,2.0,16.1,-7.5,6.5,-0.6,-1.9,8.9
2199,-8.4,-3.7,1.2,2250.98,2251.80,19.7,13.6,2.0,16.1,-7.5,6.5,0.2,-1.5,9.4
2199,-8.4,-3.7,1.2,2250.98,2251.90,19.7,13.6,2.0,16.1,-7.5,6.5,1.0,-1.2,9.9
2199,-8.4,-3.7,1.2,2250.98,2252.00,19.7,13.6,2.0,16.1,-7.5,6.5,1.6,-0.8,10.2
2199,-8.4,-3.7,1.2,2250.98,2252.10,19.7,13.6,2.0,16.1,-7.5,6.5,2.3,-0.5,10.4
2199,-8.4,-3.7,1.2,2250.98,2252.20,19.7,13.6,2.0,16.1,-7.5,6.5,2.8,-0.1,10.5
2199,-8.4,-3.7,1.2,2250.98,2252.30,19.7,13.6,2.0,16.1,-7.5,6.5,3.3,0.3,10.5
2199,-8.4,-3.7,1.2,2250.98,2252.40,19.7,13.6,2.0,16.1,-7.5,6.5,3.8,0.7,10.4
2199,-8.4,-3.7,1.2,2250.98,2252.50,19.7,13.6,2.0,16.1,-7.5,6.5,4.2,1.1,10.2
2199,-8.4,-3.7,1.2,2250.98,2252.60,19.7,13.6,2.0,16.1,-7.5,6.5,4.6,1.5,9.9
2199,-8.4,-3.7,1.2,2250.98,2252.70,19.7,13.6,2.0,16.1,-7.5,6.5,4.9,1.9,9.5
2199,-8.4,-3.7,1.2,2250.98,2252.80,19.7,13.6,2.0,16.1,-7.5,6.5,5.2,2.3,9.1
2199,-8.4,-3.7,1.2,2250.98,2252.90,19.7,13.6,2.0,16.1,-7.5,6.5,5.4,2.8,8.6
2199,-8.4,-3.7,1.2,2250.98,2253.00,19.7,13.6,2.0,16.1,-7.5,6.5,5.6,3.2,8.0
2199,-8.4,-3.7,1.2,2250.98,2253.10,19.7,13.6,2.0,16.1,-7.5,6.5,5.8,3.7,7.3
2199,-8.4,-3.7,1.2,2250.98,2253.20,19.7,13.6,2.0,16.1,-7.5,6.5,5.9,4.2,6.5
2199,-8.4,-3.7,1.2,2250.98,2253.30,19.7,13.6,2.0,16.1,-7.5,6.5,6.0,4.6,5.7
2199,-8.4,-3.7,1.2,2250.98,2253.40,19.7,13.6,2.0,16.1,-7.5,6.5,6.1,5.1,4.9
2199,-8.4,-3.7,1.2,2250.98,2253.50,19.7,13.6,2.0,16.1,-7.5,6.5,6.1,5.6,3.9
2199,-8.4,-3.7,1.2,2250.98,2253.60,19.7,13.6,2.0,16.1,-7.5,6.5,6.1,6.1,2.9
2199,-8.4,-3.7,1.2,2250.98,2253.70,19.7,13.6,2.0,16.1,-7.5,6.5,6.1,6.6,1.9
2199,-8.4,-3.7,1.2,2250.98,2253.80,19.7,13.6,2.0,16.1,-7.5,6.5,6.0,7.1,0.8
HIT,72
2187,-8.7,-3.6,1.3,2267.73,2267.80,19.8,10.0,3.3,11.2,-7.0,8.4,-8.0,-3.3,2.1
2187,-8.7,-3.6,1.3,2267.73,2267.90,19.8,10.0,3.3,11.2,-7.0,8.4,-7.1,-3.0,3.0
2187,-8.7,-3.6,1.3,2267.73,2268.00,19.8,10.0,3.3,11.2,-7.0,8.4,-6.3,-2.6,3.8
2187,-8.7,-3.6,1.3,2267.73,2268.10,19.8,10.0,3.3,11.2,-7.0,8.4,-5.5,-2.2,4.5
2187,-8.7,-3.6,1.3,2267.73,2268.20,19.8,10.0,3.3,11.2,-7.0,8.4,-4.8,-1.8,5.1
2187,-8.7,-3.6,1.3,2267.73,2268.30,19.8,10.0,3.3,11.2,-7.0,8.4,-4.1,-1.4,5.5
2187,-8.7,-3.6,1.3,2267.73,2268.40,19.8,10.0,3.3,11.2,-7.0,8.4,-3.5,-1.0,5.9
2187,-8.7,-3.6,1.3,2267.73,2268.50,19.8,10.0,3.3,11.2,-7.0,8.4,-2.9,-0.5,6.1
2187,-8.7,-3.6,1.3,2267.73,2268.60,19.8,10.0,3.3,11.2,-7.0,8.4,-2.4,-0.0,6.2
2187,-8.7,-3.6,1.3,2267.73,2268.70,19.8,10.0,3.3,11.2,-7.0,8.4,-1.9,0.5,6.2
2187,-8.7,-3.6,1.3,2267.73,2268.80,19.8,10.0,3.3,11.2,-7.0,8.4,-1.5,1.0,6.1
2187,-8.7,-3.6,1.3,2267.73,2268.90,19.8,10.0,3.3,11.2,-7.0,8.4,-1.2,1.5,5.9
2187,-8.7,-3.6,1.3,2267.73,2269.00,19.8,10.0,3.3,11.2,-7.0,8.4,-0.9,2.0,5.7
2187,-8.7,-3.6,1.3,2267.73,2269.10,19.8,10.0,3.3,11.2,-7.0,8.4,-0.6,2.6,5.3
2187,-8.7,-3.6,1.3,2267.73,2269.20,19.8,10.0,3.3,11.2,-7.0,8.4,-0.3,3.1,4.9
2187,-8.7,-3.6,1.3,2267.73,2269.30,19.8,10.0,3.3,11.2,-7.0,8.4,-0.1,3.7,4.4
2187,-8.7,-3.6,1.3,2267.73,2269.40,19.8,10.0,3.3,11.2,-7.0,8.4,0.0,4.2,3.8
2187,-8.7,-3.6,1.3,2267.73,2269.50,19.8,10.0,3.3,11.2,-7.0,8.4,0.2,4.8,3.2
2187,-8.7,-3.6,1.3,2267.73,2269.60,19.8,10.0,3.3,11.2,-7.0,8.4,0.3,5.4,2.4
2187,-8.7,-3.6,1.3,2267.73,2269.70,19.8,10.0,3.3,11.2,-7.0,8.4,0.3,6.0,1.6
2187,-8.7,-3.6,1.3,2267.73,2269.80,19.8,10.0,3.3,11.2,-7.0,8.4,0.3,6.6,0.8
HIT,73
2190,-10.6,-4.8,0.8,2295.74,2295.80,19.8,9.7,-3.5,15.1,-8.6,8.3,-10.0,-5.1,1.7
2190,-10.6,-4.8,0.8,2295.74,2295.90,19.8,9.7,-3.5,15.1,-8.6,8.3,-9.1,-5.4,3.1
2190,-10.6,-4.8,0.8,2295.74,2296.00,19.8,9.7,-3.5,15.1,-8.6,8.3,-8.3,-5.6,4.3
2190,-10.6,-4.8,0.8,2295.74,2296.10,19.8,9.7,-3.5,15.1,-8.6,8.3,-7.6,-5.8,5.3
2190,-10.6,-4.8,0.8,2295.74,2296.20,19.8,9.7,-3.5,15.1,-8.6,8.3,-6.9,-6.0,6.2
2190,-10.6,-4.8,0.8,2295.74,2296.30,19.8,9.7,-3.5,15.1,-8.6,8.3,-6.3,-6.1,7.0
2190,-10.6,-4.8,0.8,2295.74,2296.40,19.8,9.7,-3.5,15.1,-8.6,8.3,-5.7,-6.2,7.6
2190,-10.6,-4.8,0.8,2295.74,2296.50,19.8,9.7,-3.5,15.1,-8.6,8.3,-5.2,-6.2,8.1
2190,-10.6,-4.8,0.8,2295.74,2296.60,19.8,9.7,-3.5,15.1,-8.6,8.3,-4.8,-6.2,8.5
2190,-10.6,-4.8,0.8,2295.74,2296.70,19.8,9.7,-3.5,15.1,-8.6,8.3,-4.4,-6.2,8.8
2190,-10.6,-4.8,0.8,2295.74,2296.80,19.8,9.7,-3.5,15.1,-8.6,8.3,-4.1,-6.1,9.0
2190,-10.6,-4.8,0.8,2295.74,2296.90,19.8,9.7,-3.5,15.1,-8.6,8.3,-3.8,-6.0,9.0
2190,-10.6,-4.8,0.8,2295.74,2297.00,19.8,9.7,-3.5,15.1,-8.6,8.3,-3.6,-5.9,9.0
2190,-10.6,-4.8,0.8,2295.74,2297.10,19.8,9.7,-3.5,15.1,-8.6,8.3,-3.4,-5.8,8.9
2190,-10.6,-4.8,0.8,2295.74,2297.20,19.8,9.7,-3.5,15.1,-8.6,8.3,-3.2,-5.6,8.7
2190,-10.6,-4.8,0.8,2295.74,2297.30,19.8,9.7,-3.5,15.1,-8.6,8.3,-3.1,-5.4,8.4
2190,-10.6,-4.8,0.8,2295.74,2297.40,19.8,9.7,-3.5,15.1,-8.6,8.3,-3.1,-5.1,8.0
2190,-10.6,-4.8,0.8,2295.74,2297.50,19.8,9.7,-3.5,15.1,-8.6,8.3,-3.1,-4.9,7.5
2190,-10.6,-4.8,0.8,2295.74,2297.60,19.8,9.7,-3.5,15.1,-8.6,8.3,-3.1,-4.6,7.0
2190,-10.6,-4.8,0.8,2295.74,2297.70,19.8,9.7,-3.5,15.1,-8.6,8.3,-3.1,-4.3,6.4
2190,-10.6,-4.8,0.8,2295.74,2297.80,19.8,9.7,-3.5,15.1,-8.6,8.3,-3.2,-4.0,5.7
2190,-10.6,-4.8,0.8,2295.74,2297.90,19.8,9.7,-3.5,15.1,-8.6,8.3,-3.3,-3.6,4.9
2190,-10.6,-4.8,0.8,2295.74,2298.00,19.8,9.7,-3.5,15.1,-8.6,8.3,-3.5,-3.2,4.1
2190,-10.6,-4.8,0.8,2295.74,2298.10,19.8,9.7,-3.5,15.1,-8.6,8.3,-3.6,-2.9,3.2
2190,-10.6,-4.8,0.8,2295.74,2298.20,19.8,9.7,-3.5,15.1,-8.6,8.3,-3.8,-2.4,2.3
2190,-10.6,-4.8,0.8,2295.74,2298.30,19.8,9.7,-3.5,15.1,-8.6,8.3,-4.1,-2.0,1.3
2190,-10.6,-4.8,0.8,2295.74,2298.40,19.8,9.7,-3.5,15.1,-8.6,8.3,-4.3,-1.6,0.3
HIT,74
2233,-12.1,4.1,0.8,2312.10,2312.10,19.8,11.1,0.5,10.1,-6.3,7.9,-12.0,4.1,0.9
2233,-12.1,4.1,0.8,2312.10,2312.20,19.8,11.1,0.5,10.1,-6.3,7.9,-11.0,4.2,1.8
2233,-12.1,4.1,0.8,2312.10,2312.30,19.8,11.1,0.5,10.1,-6.3,7.9,-10.0,4.3,2.6
2233,-12.1,4.1,0.8,2312.10,2312.40,19.8,11.1,0.5,10.1,-6.3,7.9,-9.0,4.4,3.3
2233,-12.1,4.1,0.8,2312.10,2312.50,19.8,11.1,0.5,10.1,-6.3,7.9,-8.2,4.6,3.8
2233,-12.1,4.1,0.8,2312.10,2312.60,19.8,11.1,0.5,10.1,-6.3,7.9,-7.4,4.8,4.2
2233,-12.1,4.1,0.8,2312.10,2312.70,19.8,11.1,0.5,10.1,-6.3,7.9,-6.6,5.0,4.6
2233,-12.1,4.1,0.8,2312.10,2312.80,19.8,11.1,0.5,10.1,-6.3,7.9,-5.9,5.2,4.8
2233,-12.1,4.1,0.8,2312.10,2312.90,19.8,11.1,0.5,10.1,-6.3,7.9,-5.3,5.4,4.9
2233,-12.1,4.1,0.8,2312.10,2313.00,19.8,11.1,0.5,10.1,-6.3,7.9,-4.7,5.7,4.9
2233,-12.1,4.1,0.8,2312.10,2313.10,19.8,11.1,0.5,10.1,-6.3,7.9,-4.2,6.0,4.8
2233,-12.1,4.1,0.8,2312.10,2313.20,19.8,11.1,0.5,10.1,-6.3,7.9,-3.7,6.3,4.6
2233,-12.1,4.1,0.8,2312.10,2313.30,19.8,11.1,0.5,10.1,-6.3,7.9,-3.3,6.7,4.3
2233,-12.1,4.1,0.8,2312.10,2313.40,19.8,11.1,0.5,10.1,-6.3,7.9,-2.9,7.0,3.9
2233,-12.1,4.1,0.8,2312.10,2313.50,19.8,11.1,0.5,10.1,-6.3,7.9,-2.6,7.4,3.5
2233,-12.1,4.1,0.8,2312.10,2313.60,19.8,11.1,0.5,10.1,-6.3,7.9,-2.3,7.8,3.0
2233,-12.1,4.1,0.8,2312.10,2313.70,19.8,11.1,0.5,10.1,-6.3,7.9,-2.0,8.2,2.4
2233,-12.1,4.1,0.8,2312.10,2313.80,19.8,11.1,0.5,10.1,-6.3,7.9,-1.8,8.6,1.7
HIT,75
2190,-8.1,6.5,0.8,2341.27,2341.30,19.8,12.3,-3.0,11.1,-7.7,8.6,-7.7,6.4,1.2
2190,-8.1,6.5,0.8,2341.27,2341.40,19.8,12.3,-3.0,11.1,-7.7,8.6,-6.6,6.2,2.2
2190,-8.1,6.5,0.8,2341.27,2341.50,19.8,12.3,-3.0,11.1,-7.7,8.6,-5.5,6.0,3.1
2190,-8.1,6.5,0.8,2341.27,2341.60,19.8,12.3,-3.0,11.1,-7.7,8.6,-4.5,5.8,3.8
2190,-8.1,6.5,0.8,2341.27,2341.70,19.8,12.3,-3.0,11.1,-7.7,8.6,-3.6,5.7,4.4
2190,-8.1,6.5,0.8,2341.27,2341.80,19.8,12.3,-3.0,11.1,-7.7,8.6,-2.7,5.6,4.9
2190,-8.1,6.5,0.8,2341.27,2341.90,19.8,12.3,-3.0,11.1,-7.7,8.6,-1.9,5.5,5.2
2190,-8.1,6.5,0.8,2341.27,2342.00,19.8,12.3,-3.0,11.1,-7.7,8.6,-1.2,5.5,5.5
2190,-8.1,6.5,0.8,2341.27,2342.10,19.8,12.3,-3.0,11.1,-7.7,8.6,-0.5,5.6,5.6
2190,-8.1,6.5,0.8,2341.27,2342.20,19.8,12.3,-3.0,11.1,-7.7,8.6,0.1,5.6,5.7
2190,-8.1,6.5,0.8,2341.27,2342.30,19.8,12.3,-3.0,11.1,-7.7,8.6,0.6,5.7,5.6
2190,-8.1,6.5,0.8,2341.27,2342.40,19.8,12.3,-3.0,11.1,-7.7,8.6,1.1,5.9,5.5
2190,-8.1,6.5,0.8,2341.27,2342.50,19.8,12.3,-3.0,11.1,-7.7,8.6,1.5,6.0,5.2
2190,-8.1,6.5,0.8,2341.27,2342.60,19.8,12.3,-3.0,11.1,-7.7,8.6,1.9,6.2,4.9
2190,-8.1,6.5,0.8,2341.27,2342.70,19.8,12.3,-3.0,11.1,-7.7,8.6,2.2,6.4,4.5
2190,-8.1,6.5,0.8,2341.27,2342.80,19.8,12.3,-3.0,11.1,-7.7,8.6,2.5,6.7,4.0
2190,-8.1,6.5,0.8,2341.27,2342.90,19.8,12.3,-3.0,11.1,-7.7,8.6,2.8,6.9,3.5
2190,-8.1,6.5,0.8,2341.27,2343.00,19.8,12.3,-3.0,11.1,-7.7,8.6,3.0,7.2,2.8
2190,-8.1,6.5,0.8,2341.27,2343.10,19.8,12.3,-3.0,11.1,-7.7,8.6,3.2,7.5,2.1
2190,-8.1,6.5,0.8,2341.27,2343.20,19.8,12.3,-3.0,11.1,-7.7,8.6,3.3,7.9,1.4
2190,-8.1,6.5,0.8,2341.27,2343.30,19.8,12.3,-3.0,11.1,-7.7,8.6,3.4,8.2,0.5
HIT,76
2129,-14.6,4.6,0.8,2369.89,2369.90,19.8,9.8,-2.8,15.5,-6.1,7.6,-14.4,4.6,1.0
2129,-14.6,4.6,0.8,2369.89,2370.00,19.8,9.8,-2.8,15.5,-6.1,7.6,-13.5,4.3,2.5
2129,-14.6,4.6,0.8,2369.89,2370.10,19.8,9.8,-2.8,15.5,-6.1,7.6,-12.6,4.1,3.8
2129,-14.6,4.6,0.8,2369.89,2370.20,19.8,9.8,-2.8,15.5,-6.1,7.6,-11.8,3.9,4.9
2129,-14.6,4.6,0.8,2369.89,2370.30,19.8,9.8,-2.8,15.5,-6.1,7.6,-11.1,3.8,5.9
2129,-14.6,4.6,0.8,2369.89,2370.40,19.8,9.8,-2.8,15.5,-6.1,7.6,-10.4,3.7,6.8
2129,-14.6,4.6,0.8,2369.89,2370.50,19.8,9.8,-2.8,15.5,-6.1,7.6,-9.7,3.6,7.5
2129,-14.6,4.6,0.8,2369.89,2370.60,19.8,9.8,-2.8,15.5,-6.1,7.6,-9.1,3.6,8.1
2129,-14.6,4.6,0.8,2369.89,2370.70,19.8,9.8,-2.8,15.5,-6.1,7.6,-8.6,3.6,8.6
2129,-14.6,4.6,0.8,2369.89,2370.80,19.8,9.8,-2.8,15.5,-6.1,7.6,-8.1,3.7,9.0
2129,-14.6,4.6,0.8,2369.89,2370.90,19.8,9.8,-2.8,15.5,-6.1,7.6,-7.7,3.7,9.2
2129,-14.6,4.6,0.8,2369.89,2371.00,19.8,9.8,-2.8,15.5,-6.1,7.6,-7.3,3.8,9.4
2129,-14.6,4.6,0.8,2369.89,2371.10,19.8,9.8,-2.8,15.5,-6.1,7.6,-6.9,3.9,9.4
2129,-14.6,4.6,0.8,2369.89,2371.20,19.8,9.8,-2.8,15.5,-6.1,7.6,-6.6,4.1,9.4
2129,-14.6,4.6,0.8,2369.89,2371.30,19.8,9.8,-2.8,15.5,-6.1,7.6,-6.3,4.3,9.2
2129,-14.6,4.6,0.8,2369.89,2371.40,19.8,9.8,-2.8,15.5,-6.1,7.6,-6.0,4.5,9.0
2129,-14.6,4.6,0.8,2369.89,2371.50,19.8,9.8,-2.8,15.5,-6.1,7.6,-5.8,4.7,8.7
2129,-14.6,4.6,0.8,2369.89,2371.60,19.8,9.8,-2.8,15.5,-6.1,7.6,-5.6,4.9,8.3
2129,-14.6,4.6,0.8,2369.89,2371.70,19.8,9.8,-2.8,15.5,-6.1,7.6,-5.5,5.2,7.8
2129,-14.6,4.6,0.8,2369.89,2371.80,19.8,9.8,-2.8,15.5,-6.1,7.6,-5.4,5.5,7.2
2129,-14.6,4.6,0.8,2369.89,2371.90,19.8,9.8,-2.8,15.5,-6.1,7.6,-5.3,5.8,6.6
2129,-14.6,4.6,0.8,2369.89,2372.00,19.8,9.8,-2.8,15.5,-6.1,7.6,-5.2,6.1,5.9
2129,-14.6,4.6,0.8,2369.89,2372.10,19.8,9.8,-2.8,15.5,-6.1,7.6,-5.2,6.4,5.1
2129,-14.6,4.6,0.8,2369.89,2372.20,19.8,9.8,-2.8,15.5,-6.1,7.6,-5.2,6.8,4.3
2129,-14.6,4.6,0.8,2369.89,2372.30,19.8,9.8,-2.8,15.5,-6.1,7.6,-5.2,7.2,3.4
2129,-14.6,4.6,0.8,2369.89,2372.40,19.8,9.8,-2.8,15.5,-6.1,7.6,-5.3,7.6,2.5
2129,-14.6,4.6,0.8,2369.89,2372.50,19.8,9.8,-2.8,15.5,-6.1,7.6,-5.4,8.0,1.5
2129,-14.6,4.6,0.8,2369.89,2372.60,19.8,9.8,-2.8,15.5,-6.1,7.6,-5.4,8.4,0.4
HIT,77
2201,-9.2,-4.1,1.1,2401.94,2402.00,19.8,11.6,4.3,12.5,-7.8,6.4,-8.6,-3.8,1.8
2201,-9.2,-4.1,1.1,2401.94,2402.10,19.8,11.6,4.3,12.5,-7.8,6.4,-7.5,-3.4,2.9
2201,-9.2,-4.1,1.1,2401.94,2402.20,19.8,11.6,4.3,12.5,-7.8,6.4,-6.5,-3.0,3.8
2201,-9.2,-4.1,1.1,2401.94,2402.30,19.8,11.6,4.3,12.5,-7.8,6.4,-5.6,-2.5,4.6
2201,-9.2,-4.1,1.1,2401.94,2402.40,19.8,11.6,4.3,12.5,-7.8,6.4,-4.7,-2.0,5.3
2201,-9.2,-4.1,1.1,2401.94,2402.50,19.8,11.6,4.3,12.5,-7.8,6.4,-3.9,-1.6,5.9
2201,-9.2,-4.1,1.1,2401.94,2402.60,19.8,11.6,4.3,12.5,-7.8,6.4,-3.2,-1.1,6.4
2201,-9.2,-4.1,1.1,2401.94,2402.70,19.8,11.6,4.3,12.5,-7.8,6.4,-2.5,-0.6,6.7
2201,-9.2,-4.1,1.1,2401.94,2402.80,19.8,11.6,4.3,12.5,-7.8,6.4,-1.9,-0.1,6.9
2201,-9.2,-4.1,1.1,2401.94,2402.90,19.8,11.6,4.3,12.5,-7.8,6.4,-1.3,0.4,7.1
2201,-9.2,-4.1,1.1,2401.94,2403.00,19.8,11.6,4.3,12.5,-7.8,6.4,-0.8,0.9,7.1
2201,-9.2,-4.1,1.1,2401.94,2403.10,19.8,11.6,4.3,12.5,-7.8,6.4,-0.4,1.4,7.0
2201,-9.2,-4.1,1.1,2401.94,2403.20,19.8,11.6,4.3,12.5,-7.8,6.4,0.0,1.9,6.8
2201,-9.2,-4.1,1.1,2401.94,2403.30,19.8,11.6,4.3,12.5,-7.8,6.4,0.4,2.4,6.6
2201,-9.2,-4.1,1.1,2401.94,2403.40,19.8,11.6,4.3,12.5,-7.8,6.4,0.7,2.9,6.2
2201,-9.2,-4.1,1.1,2401.94,2403.50,19.8,11.6,4.3,12.5,-7.8,6.4,0.9,3.4,5.8
2201,-9.2,-4.1,1.1,2401.94,2403.60,19.8,11.6,4.3,12.5,-7.8,6.4,1.2,3.9,5.3
2201,-9.2,-4.1,1.1,2401.94,2403.70,19.8,11.6,4.3,12.5,-7.8,6.4,1.3,4.5,4.7
2201,-9.2,-4.1,1.1,2401.94,2403.80,19.8,11.6,4.3,12.5,-7.8,6.4,1.5,5.0,4.1
2201,-9.2,-4.1,1.1,2401.94,2403.90,19.8,11.6,4.3,12.5,-7.8,6.4,1.6,5.6,3.4
2201,-9.2,-4.1,1.1,2401.94,2404.00,19.8,11.6,4.3,12.5,-7.8,6.4,1.7,6.1,2.6
2201,-9.2,-4.1,1.1,2401.94,2404.10,19.8,11.6,4.3,12.5,-7.8,6.4,1.7,6.6,1.7
2201,-9.2,-4.1,1.1,2401.94,2404.20,19.8,11.6,4.3,12.5,-7.8,6.4,1.7,7.2,0.8
HIT,78
2181,-10.1,-5.6,1.5,2414.47,2414.50,19.8,14.7,-0.3,6.9,-6.9,8.3,-9.6,-5.6,1.7
2181,-10.1,-5.6,1.5,2414.47,2414.60,19.8,14.7,-0.3,6.9,-6.9,8.3,-8.2,-5.6,2.3
2181,-10.1,-5.6,1.5,2414.47,2414.70,19.8,14.7,-0.3,6.9,-6.9,8.3,-6.9,-5.6,2.8
2181,-10.1,-5.6,1.5,2414.47,2414.80,19.8,14.7,-0.3,6.9,-6.9,8.3,-5.7,-5.5,3.1
2181,-10.1,-5.6,1.5,2414.47,2414.90,19.8,14.7,-0.3,6.9,-6.9,8.3,-4.5,-5.4,3.3
2181,-10.1,-5.6,1.5,2414.47,2415.00,19.8,14.7,-0.3,6.9,-6.9,8.3,-3.5,-5.3,3.5
2181,-10.1,-5.6,1.5,2414.47,2415.10,19.8,14.7,-0.3,6.9,-6.9,8.3,-2.5,-5.1,3.5
